Box_1,Box_2,Box_3,Box_4,Score,Type,Accept
105.902030944824,28.75,0.0304031372070312,5.9375,0.792575061321259,USV,1
211.554458618164,31.875,0.05279541015625,11.25,0.862146317958832,USV,1
217.632934570312,32.5,0.0528106689453125,9.375,0.792675495147705,USV,1
228.225051879883,33.125,0.0576019287109375,9.0625,0.856357932090759,USV,1
230.948287963867,28.4375,0.0272064208984375,5.9375,0.725018322467804,USV,1
256.898986816406,28.75,0.043212890625,5.9375,0.748927891254425,USV,1
266.334289550781,29.6875,0.02880859375,5,0.784645676612854,USV,1
360.711395263672,28.75,0.02398681640625,4.375,0.72764378786087,USV,1
379.577209472656,28.125,0.048004150390625,6.5625,0.71193391084671,USV,1
462.162170410156,28.4375,0.027191162109375,5.625,0.764026999473572,USV,1
481.03759765625,29.375,0.040008544921875,5.9375,0.730255246162415,USV,1
615.509582519531,28.75,0.02880859375,5.3125,0.701102256774902,USV,1
667.431762695312,29.375,0.0272216796875,4.6875,0.746026456356049,USV,1
758.85205078125,29.0625,0.0447998046875,5.9375,0.713682234287262,USV,1
865.600463867188,29.375,0.02081298828125,5.3125,0.7289137840271,USV,1
1174.66650390625,28.4375,0.02880859375,5,0.751489996910095,USV,1
1261.94909667969,27.5,0.049560546875,6.875,0.736669063568115,USV,1
1334.29553222656,28.75,0.0416259765625,6.5625,0.740375816822052,USV,1
1368.13269042969,28.4375,0.054443359375,6.5625,0.798508644104004,USV,1
1479.01879882812,29.0625,0.0224609375,4.6875,0.750675857067108,USV,1
1554.50610351562,28.75,0.0416259765625,5.3125,0.715687453746796,USV,1
1620.57092285156,28.125,0.031982421875,6.25,0.761817455291748,USV,1
1639.44787597656,36.25,0.025634765625,5.9375,0.763907790184021,USV,1
1724.38171386719,27.5,0.04638671875,6.5625,0.79572319984436,USV,1
1729.10168457031,28.75,0.0303955078125,5.9375,0.720110416412354,USV,1
2024.00915527344,29.375,0.0416259765625,5.625,0.702870965003967,USV,1
2026.36437988281,28.4375,0.043212890625,6.25,0.701958358287811,USV,1
2035.80615234375,28.125,0.0272216796875,5.3125,0.714667499065399,USV,1
2066.47534179688,28.4375,0.030517578125,5.9375,0.703280448913574,USV,1
2222.18432617188,26.875,0.043212890625,7.1875,0.818649590015411,USV,1
2486.4384765625,28.75,0.03369140625,6.5625,0.725930273532867,USV,1
2675.17358398438,29.0625,0.025634765625,5.3125,0.725659787654877,USV,1
2804.93823242188,27.5,0.0400390625,6.5625,0.74158239364624,USV,1
2913.4658203125,28.125,0.030517578125,5.9375,0.705812811851501,USV,1
2944.1416015625,27.8125,0.025634765625,5.625,0.740031361579895,USV,1
2986.60766601562,29.0625,0.027099609375,5,0.713541507720947,USV,1
3224.88549804688,27.8125,0.0400390625,5.9375,0.789227664470673,USV,1
3227.251953125,28.75,0.030517578125,5.625,0.702129006385803,USV,1
3248.48583984375,28.75,0.02392578125,5,0.766397714614868,USV,1
3276.7900390625,28.4375,0.04638671875,5.9375,0.78488951921463,USV,1
3290.95678710938,29.0625,0.030517578125,5.9375,0.814487397670746,USV,1
3387.67944335938,27.1875,0.04150390625,6.5625,0.726797521114349,USV,1
3500.93676757812,29.0625,0.04150390625,5.9375,0.732909500598907,USV,1
3531.59155273438,28.75,0.04150390625,6.25,0.757599353790283,USV,1
3630.69189453125,28.125,0.02880859375,6.5625,0.722744107246399,USV,1
3651.93530273438,27.8125,0.038330078125,6.875,0.762008905410767,USV,1
3706.1904296875,28.75,0.030517578125,5.9375,0.741905927658081,USV,1
3710.91357421875,28.75,0.027099609375,5.625,0.7273930311203,USV,1
3727.42431640625,28.4375,0.02880859375,6.5625,0.724314868450165,USV,1
3840.66723632812,28.4375,0.0400390625,5.625,0.745290040969849,USV,1
3970.43017578125,29.0625,0.025634765625,5,0.815916240215302,USV,1
3974.49096679688,28.4375,0.04638671875,6.25,0.738449335098267,USV,1
3991.6591796875,28.125,0.033935546875,6.25,0.729016900062561,USV,1
4182.75439453125,29.0625,0.04296875,5.9375,0.805011570453644,USV,1
4421.05322265625,28.4375,0.02880859375,5.9375,0.781746566295624,USV,1
4593.2900390625,27.5,0.04150390625,5.625,0.718402028083801,USV,1
4626.31640625,27.5,0.02392578125,6.875,0.742627143859863,USV,1
4734.83935546875,28.4375,0.0302734375,5.625,0.709151029586792,USV,1
4748.99951171875,29.0625,0.0302734375,5.625,0.711107611656189,USV,1
4786.7451171875,28.125,0.0302734375,5.9375,0.707691311836243,USV,1
4805.609375,28.125,0.0400390625,6.5625,0.713837087154388,USV,1
4878.75927734375,28.4375,0.0302734375,6.25,0.722328007221222,USV,1
4888.18994140625,28.4375,0.04296875,6.5625,0.757238745689392,USV,1
4904.71142578125,29.0625,0.0302734375,5.3125,0.723499476909637,USV,1
4930.65576171875,27.5,0.04638671875,6.875,0.788908243179321,USV,1
4936.11328125,50,0.04150390625,7.8125,0.742448091506958,USV,1
5029.75439453125,28.4375,0.02880859375,5.625,0.724881231784821,USV,1
5079.30078125,27.8125,0.03369140625,6.25,0.714396476745605,USV,1
5204.3408203125,29.375,0.02880859375,5.9375,0.746202230453491,USV,1
5354.90087890625,27.5,0.0498046875,6.5625,0.706849455833435,USV,1
5442.634765625,28.4375,0.02734375,5.625,0.832225441932678,USV,1
5541.7109375,27.8125,0.04638671875,7.1875,0.742999792098999,USV,1
5544.0771484375,29.0625,0.025390625,5.9375,0.739723384380341,USV,1
5706.873046875,29.0625,0.0302734375,5,0.705625653266907,USV,1
5777.65283203125,27.5,0.025390625,7.1875,0.725642502307892,USV,1
5831.90478515625,28.4375,0.04150390625,6.25,0.801330745220184,USV,1
5846.056640625,27.5,0.04638671875,6.875,0.709055006504059,USV,1
5867.30517578125,36.25,0.03173828125,5.3125,0.702277302742004,USV,1
5956.96044921875,28.75,0.03369140625,5.625,0.707890450954437,USV,1
6053.68505859375,28.4375,0.02880859375,5.9375,0.70560222864151,USV,1
6093.80078125,27.8125,0.02880859375,6.25,0.719608247280121,USV,1
6237.71240234375,27.8125,0.0302734375,5.625,0.728448688983917,USV,1
6254.2314453125,28.4375,0.04150390625,6.25,0.716203987598419,USV,1
6304.1455078125,30.625,0.02392578125,5.9375,0.71225780248642,USV,1
6308.4892578125,28.75,0.02880859375,6.25,0.743170619010925,USV,1
6376.9111328125,28.4375,0.02392578125,5.3125,0.735541701316833,USV,1
6438.25732421875,28.75,0.02392578125,4.6875,0.720981478691101,USV,1
6572.724609375,27.8125,0.04638671875,7.1875,0.715144157409668,USV,1
6577.45263671875,28.75,0.02880859375,5.9375,0.742371022701263,USV,1
6716.6494140625,28.4375,0.0302734375,5.625,0.750800848007202,USV,1
6761.47705078125,27.8125,0.025390625,5.9375,0.743100166320801,USV,1
6980.8974609375,27.8125,0.02880859375,5.9375,0.702974319458008,USV,1
7049.3173828125,29.375,0.02880859375,5.3125,0.775387644767761,USV,1
7181.435546875,29.0625,0.02734375,4.6875,0.740648508071899,USV,1
7405.564453125,26.5625,0.02734375,7.5,0.705825626850128,USV,1
7560.9248046875,27.8125,0.05419921875,7.1875,0.712344288825989,USV,1
7610.82470703125,29.0625,0.02880859375,5,0.708931624889374,USV,1
7629.69677734375,28.4375,0.0322265625,5.9375,0.755281090736389,USV,1
7747.64697265625,27.5,0.052734375,6.25,0.715369403362274,USV,1
7806.6396484375,28.75,0.04150390625,6.5625,0.723347187042236,USV,1
7858.55078125,28.75,0.0322265625,5.3125,0.704898655414581,USV,1
7929.3291015625,28.4375,0.025390625,5.3125,0.701602876186371,USV,1
7959.998046875,28.4375,0.025390625,6.25,0.768882691860199,USV,1
7974.14892578125,28.125,0.04150390625,6.25,0.70685076713562,USV,1
8094.47998046875,28.75,0.02734375,5,0.721821784973145,USV,1
8214.8046875,28.125,0.0244140625,6.25,0.731287956237793,USV,1
8384.1826171875,29.375,0.0576171875,5.625,0.779607951641083,USV,1
8403.548828125,29.0625,0.02734375,5,0.714538216590881,USV,1
8410.623046875,28.4375,0.037109375,6.25,0.700148165225983,USV,1
8420.0595703125,29.0625,0.0283203125,5.9375,0.719601094722748,USV,1
8483.7744140625,28.4375,0.04296875,6.5625,0.731108665466309,USV,1
8563.9765625,29.0625,0.0322265625,5.625,0.755926251411438,USV,1
