Box_1,Box_2,Box_3,Box_4,Score,Type,Accept
78.7781219482422,44.6875,0.0271987915039062,6.875,0.775161564350128,USV,1
80.2694320678711,43.75,0.0271987915039062,7.1875,0.716536462306976,USV,1
81.0262908935547,43.4375,0.0400009155273438,6.875,0.782548904418945,USV,1
81.2151184082031,43.125,0.0383987426757812,8.125,0.775763034820557,USV,1
89.0956344604492,42.8125,0.0352020263671875,14.375,0.830793857574463,USV,1
89.2956619262695,41.875,0.0447998046875,15.3125,0.711375772953033,USV,1
89.7100830078125,44.0625,0.0431976318359375,10,0.73656290769577,USV,1
89.8892822265625,44.375,0.0431976318359375,5.9375,0.745547890663147,USV,1
89.9868850708008,44.375,0.0304031372070312,8.75,0.752885282039642,USV,1
90.1725158691406,43.75,0.0240020751953125,11.25,0.718725621700287,USV,1
90.2637100219727,45.625,0.0240020751953125,4.375,0.780428469181061,USV,1
90.3437118530273,44.6875,0.0495986938476562,7.8125,0.732076823711395,USV,1
90.7245407104492,43.4375,0.0479965209960938,12.8125,0.85219931602478,USV,1
90.9325637817383,44.0625,0.0464019775390625,10.3125,0.786976397037506,USV,1
91.2013702392578,42.1875,0.0448226928710938,8.125,0.803857326507568,USV,1
91.4701919555664,41.875,0.0416030883789062,7.5,0.803651511669159,USV,1
91.7406234741211,42.1875,0.0416030883789062,6.875,0.772302269935608,USV,1
92.286247253418,43.125,0.0288009643554688,6.5625,0.736866772174835,USV,1
93.4111328125,44.6875,0.0383987426757812,10.3125,0.824891567230225,USV,1
93.4959335327148,44.6875,0.0416030883789062,9.375,0.716550230979919,USV,1
93.7983551025391,43.4375,0.0255966186523438,12.5,0.755055904388428,USV,1
94.4896087646484,42.5,0.0512008666992188,14.6875,0.854021310806274,USV,1
94.6032104492188,43.75,0.0416030883789062,5.9375,0.730986475944519,USV,1
95.3808670043945,43.4375,0.0464019775390625,11.25,0.768629789352417,USV,1
97.6562271118164,43.75,0.0416030883789062,12.5,0.748541414737701,USV,1
97.9602279663086,41.875,0.0400009155273438,14.375,0.789784491062164,USV,1
98.7314834594727,43.125,0.0400009155273438,13.4375,0.80903148651123,USV,1
99.0083084106445,43.125,0.0464019775390625,12.5,0.707507491111755,USV,1
99.0979080200195,42.5,0.0512008666992188,15,0.866906523704529,USV,1
99.1827087402344,42.5,0.0464019775390625,12.1875,0.776947140693665,USV,1
99.6563339233398,42.1875,0.0479965209960938,16.5625,0.799295663833618,USV,1
99.8179626464844,42.1875,0.0543975830078125,15,0.887236297130585,USV,1
100.029167175293,43.4375,0.0400009155273438,11.25,0.823086738586426,USV,1
100.23558807373,45,0.0304031372070312,5.625,0.713450312614441,USV,1
101.427673339844,42.8125,0.0240020751953125,7.1875,0.710692524909973,USV,1
101.598876953125,45,0.0383987426757812,11.25,0.731220424175262,USV,1
102.562156677246,44.375,0.0431976318359375,9.0625,0.866408944129944,USV,1
102.658157348633,43.4375,0.0447998046875,5.9375,0.705119013786316,USV,1
103.386207580566,44.0625,0.0319976806640625,5.625,0.730953991413116,USV,1
103.770233154297,44.375,0.02239990234375,4.6875,0.753322899341583,USV,1
106.448799133301,44.6875,0.0288238525390625,5.625,0.733192026615143,USV,1
107.632881164551,41.5625,0.0544204711914062,16.875,0.723637521266937,USV,1
107.808906555176,45.3125,0.0400009155273438,10.9375,0.822610914707184,USV,1
107.983306884766,42.1875,0.0512008666992188,16.25,0.78618335723877,USV,1
108.512962341309,43.4375,0.0352020263671875,19.0625,0.827132701873779,USV,1
108.676162719727,43.75,0.033599853515625,18.4375,0.764872610569,USV,1
108.911392211914,45.625,0.0352020263671875,15,0.718225657939911,USV,1
109.693840026855,42.1875,0.0464019775390625,13.75,0.75437343120575,USV,1
110.151473999023,43.4375,0.0416030883789062,6.5625,0.774507105350494,USV,1
110.708297729492,42.5,0.0400009155273438,7.5,0.735096514225006,USV,1
110.981925964355,43.125,0.0447998046875,7.8125,0.757444620132446,USV,1
111.260322570801,42.5,0.0416030883789062,7.8125,0.816490530967712,USV,1
111.730781555176,44.0625,0.0304031372070312,6.25,0.722798526287079,USV,1
