Box_1,Box_2,Box_3,Box_4,Score,Type,Accept
170.867568969727,41.5625,0.0399932861328125,10.625,0.719704747200012,USV,1
171.331619262695,43.75,0.0287933349609375,6.25,0.762884497642517,USV,1
201.074432373047,43.75,0.0287933349609375,5.9375,0.703608214855194,USV,1
202.015319824219,43.4375,0.041595458984375,7.1875,0.742457330226898,USV,1
202.276123046875,41.875,0.0384063720703125,10,0.806085765361786,USV,1
202.391311645508,43.4375,0.0272064208984375,5.9375,0.730284333229065,USV,1
202.53694152832,42.8125,0.0287933349609375,7.1875,0.722640454769135,USV,1
580.079345703125,30,0.0447998046875,7.1875,0.721133232116699,USV,1
887.268188476562,43.75,0.03521728515625,9.375,0.715443134307861,USV,1
887.625,44.6875,0.02398681640625,9.0625,0.742155015468597,USV,1
887.925842285156,43.125,0.03839111328125,6.5625,0.808716714382172,USV,1
888.093872070312,42.8125,0.0303955078125,7.1875,0.760815501213074,USV,1
888.258666992188,41.875,0.03997802734375,10,0.706408441066742,USV,1
888.711486816406,44.6875,0.02880859375,5.3125,0.734010100364685,USV,1
913.998046875,43.75,0.02880859375,5.9375,0.729983448982239,USV,1
914.100402832031,43.75,0.02557373046875,5.9375,0.756019830703735,USV,1
914.334045410156,43.75,0.02398681640625,6.5625,0.747132122516632,USV,1
914.719665527344,43.125,0.0272216796875,7.1875,0.70552670955658,USV,1
915.193298339844,41.875,0.0272216796875,7.8125,0.726018369197845,USV,1
943.772827148438,30,0.0303955078125,7.8125,0.711990475654602,USV,1
1364.75659179688,44.6875,0.0303955078125,5.625,0.738056302070618,USV,1
1365.46545410156,42.1875,0.04638671875,13.125,0.72795706987381,USV,1
1471.57983398438,44.6875,0.020751953125,5,0.726087749004364,USV,1
1471.86474609375,45,0.0224609375,5.3125,0.70951235294342,USV,1
1471.95434570312,45,0.0240478515625,5.3125,0.707099914550781,USV,1
1472.53674316406,42.1875,0.025634765625,14.6875,0.732288956642151,USV,1
1985.08996582031,45,0.02880859375,8.125,0.772276818752289,USV,1
1986.15234375,45.3125,0.0400390625,5,0.787712812423706,USV,1
1986.25646972656,45.3125,0.0272216796875,5.625,0.741867184638977,USV,1
1986.44201660156,45.3125,0.0303955078125,6.5625,0.791620552539825,USV,1
1987.34289550781,43.125,0.03515625,5.3125,0.719587564468384,USV,1
1987.5205078125,42.5,0.02880859375,5,0.749232232570648,USV,1
1988.17175292969,42.1875,0.0272216796875,5.3125,0.72470635175705,USV,1
2506.01318359375,35.625,0.025634765625,5,0.725938498973846,USV,1
2506.47241210938,35.625,0.027099609375,6.875,0.810537397861481,USV,1
2506.58618164062,35.9375,0.030517578125,6.25,0.8017258644104,USV,1
2507.0244140625,34.6875,0.0400390625,8.4375,0.777497410774231,USV,1
2507.19897460938,35.625,0.0400390625,8.75,0.823976159095764,USV,1
2507.30444335938,35,0.04150390625,8.4375,0.853891015052795,USV,1
2507.48388671875,37.5,0.02392578125,9.6875,0.852714955806732,USV,1
2507.92065429688,33.75,0.038330078125,11.25,0.812287628650665,USV,1
2508.09497070312,36.5625,0.025634765625,10.9375,0.743151485919952,USV,1
2508.44067382812,37.8125,0.0224609375,16.25,0.776571214199066,USV,1
2509.46484375,33.125,0.05126953125,6.875,0.818724989891052,USV,1
2509.640625,34.6875,0.05615234375,46.25,0.818843841552734,USV,1
2509.99438476562,35,0.083251953125,44.375,0.78678035736084,USV,1
2510.17358398438,32.5,0.095947265625,42.8125,0.724482476711273,USV,1
2510.35595703125,34.6875,0.05908203125,45.9375,0.880167245864868,USV,1
2510.54150390625,33.125,0.06884765625,44.375,0.702894270420074,USV,1
2510.720703125,34.6875,0.04638671875,15,0.836043655872345,USV,1
2510.9033203125,33.75,0.04150390625,10.3125,0.7489213347435,USV,1
2511.27294921875,34.6875,0.043212890625,8.125,0.714030861854553,USV,1
2511.45678710938,34.6875,0.04638671875,15,0.865047335624695,USV,1
2511.66015625,34.0625,0.043212890625,9.0625,0.75057852268219,USV,1
2511.94653320312,34.375,0.043212890625,45.9375,0.702003479003906,USV,1
2512.05688476562,34.375,0.025634765625,5.625,0.764830827713013,USV,1
2512.30981445312,35,0.04150390625,9.0625,0.792296648025513,USV,1
2512.5400390625,34.375,0.036865234375,9.0625,0.818273305892944,USV,1
2512.72094726562,34.375,0.038330078125,8.125,0.722342073917389,USV,1
