deploymentID,locationID,locationName,longitude,latitude,coordinateUncertainty,start,end,setupBy,cameraID,cameraModel,cameraInterval,cameraHeight,cameraTilt,cameraHeading,timestampIssues,baitUse,session,array,featureType,habitat,tags,comments,_id
50e1bb6e-e3bc-4e81-95d0-8f4bb8e6deea,93a5a12e-b58d-4dd7-a7c9-fd14b6b902ca,ARTIS Spider Monkeys 0170,4.91472,52.36718,,2022-02-01T02:31:01+01:00,2022-02-28T20:27:23+01:00,Rotem Zilber,43807176-f67a-454c-8340-0262a5a0a932,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,null,
52d304ff-809a-46b0-a1a3-8b60af3a1348,d1ac2caa-bf89-42f5-a95a-261ca8815b70,ARTIS Emus 0161,4.91861,52.36472,,2022-04-01T05:14:49+01:00,2022-04-30T16:12:49+01:00,Rotem Zilber,27d468e4-fe6c-4805-9d6d-a37e47b761f5,Snyper Hunting Products-Snyper Commander 4G,,0.30,,,,none,,,,,,,
57b39cf4-fce6-4b8d-92aa-b5410e129c67,3dbd70cf-b13c-46ce-b639-fac9ef1e188e,ARTIS Chimpanzees 0172,4.91815,52.36493,,2022-02-01T08:18:05+01:00,2022-02-28T16:19:42+01:00,Rotem Zilber,9423f6a6-b01b-4b5e-8b4c-107b3dc42bc4,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,none,,,,
5a4ff510-1158-4d73-ba2e-3774c455dcde,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2021-11-01T12:00:21+01:00,2021-11-30T19:24:42+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
5a5fae40-8782-4178-b9b3-f001ee010976,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2021-09-01T05:58:44+01:00,2021-09-30T20:21:44+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
5b6aa172-6258-41bf-809e-36ed820bb869,31b61d01-57e2-4f11-b825-4d4625cf509e,ARTIS Spider Monkeys Dock 0258,4.91483,52.36718,,2022-03-01T00:06:00+01:00,2022-03-31T21:18:02+01:00,Rotem Zilber,3242a952-4908-4adf-8187-d5ca2aa6c01c,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
5d0be039-531f-4631-ad0b-5aca3cbcdbe3,4cae046a-f7df-4cf7-b704-ead5ea350972,ARTIS Insects 0182,4.91974,52.36554,,2022-06-01T12:00:22+01:00,2022-06-30T20:07:35+01:00,Rotem Zilber,28b54387-990c-4bbd-be8c-692bdb2828e9,Snyper Hunting Products-Snyper Commander 4G,,0.25,,,,none,,,,,,,
5d7c9d6b-4224-4414-a3b5-f18c79f2593b,83d2cb3e-a5d9-45be-abf0-2e1d74655c99,ARTIS Monkey Island 0186,4.91479,52.36623,,2022-11-01T12:00:25+01:00,2022-11-30T12:00:37+01:00,Rotem Zilber,0545f29d-c996-4788-b4f9-636744a2b307,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
617968ce-3a0f-4df3-94b4-62bbecf2d951,40acc9a6-b67e-4c28-b87d-608de88c3c4e,ARTIS Mammal House 0164,4.91634,52.36625,,2022-03-01T12:00:22+01:00,2022-03-31T12:00:24+01:00,Rotem Zilber,67fc77cb-e5da-4800-9175-5bd7bd25cf97,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
6233762a-dab4-4a65-8dbb-d8ace84665b6,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2022-01-01T12:00:24+01:00,2022-01-31T12:00:19+01:00,Rotem Zilber,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
639277f0-e15c-4602-9ee6-b4f33141c3b7,66538fb4-4515-4277-8aa8-40b337ebecbd,ARTIS Vultures 0201,4.91832,52.36578,,2021-09-01T02:31:20+01:00,2021-09-30T16:27:15+01:00,Rotem Zilber,15c8dbeb-5a59-4b1d-bd49-ead5e68bdce5,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
65709181-fe72-4b0d-b062-9fde9b58e4b0,ea5a9d5f-c535-4af0-b504-96fc02dc6905,ARTIS Mammal House Roof 0180,4.91595,52.36636,,2021-08-20T16:20:08+01:00,2021-08-31T12:00:17+01:00,Rotem Zilber,dee54543-2120-4951-91b5-906f02f95cc9,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,,,,,
657a18b7-07dc-4afb-9eb0-9dad1123ba50,cf103cde-92c7-4332-b3c2-af17c9bdb849,ARTIS Wolves 0168,4.91805,52.36519,,2022-09-01T12:00:25+01:00,2022-09-30T22:52:38+01:00,Rotem Zilber,7b3d18bc-a500-47e2-b3da-dafb51ba53cf,Snyper Hunting Products-Snyper Commander 4G,,,,,,none,,,none,,,,
676aaf52-d1e1-4f24-ac91-d701af96a357,13af2c1f-1984-4b25-a250-23267642af5e,ARTIS 26 0169,4.91626,52.36563,,2022-01-01T00:56:13+01:00,2022-01-31T23:13:29+01:00,Rotem Zilber,370c7db3-2573-42e9-9f8a-1534460be5ac,Snyper Hunting Products-Snyper Commander 4G,,0.20,,,,none,,,none,,,,
