locationName,filename,total_observations_file,timestamps
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633020830.9398193
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633021140.7226562
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633021444.3886719
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633021752.49292
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633022059.2805176
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633022383.0891113
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633019611.9864502
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633022694.8286133
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633023316.6953125
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633023619.1464844
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633023926.6254883
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633024228.9091797
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633024532.6948242
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633024833.2089844
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633025134.5083008
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633025435.7104492
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633025762.3173828
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633023012.6035156
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633019302.405243
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633018990.073604
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632854685.7373047
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632848007.453125
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632848323.7368164
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632848632.6940918
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632848939.36792
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632849258.9396973
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632849559.925537
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632849863.9882812
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632850174.53125
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632850476.6308594
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632850802.3466797
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632851161.9169922
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632851477.621582
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632851882.150879
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632852193.5371094
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632852503.652832
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632852830.696289
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632853179.1308594
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632853481.4384766
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632853782.1396484
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632854082.7783203
flevopark_1,flevopark_1_audio1_2021-09-28_18-23-10_(1) 2023-01-23 12_47 PM.csv,27,1632854383.0742188
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633026065.5112305
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633026369.9995117
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633026675.3325195
flevopark_1,flevopark_1_audio1_2021-09-30_18-23-10_(11) 2023-01-23  1_13 PM.csv,28,1633026992.2626953
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632843472.7998047
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632843806.0371094
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632844119.0825195
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632844565.5180664
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632844882.5263672
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632845230.4663086
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632845532.8378906
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632845845.649414
flevopark_1,flevopark_1_audio1_2021-09-28_16-00-00_(0) 2023-01-23 12_44 PM.csv,17,1632846151.1503906
flevopark_1,flevopark_1_audio1_2021-10-04_05-00-00_(22) 2023-01-23  1_32 PM.csv,1,1633316696.388092
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637852458.6934853
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637852847.4324036
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637853454.034668
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637854411.4122314
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637855485.4118652
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637856084.1437988
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637856832.3554688
flevopark_1,flevopark_1_audio1_2021-11-25_16-00-00_(6) 2023-01-23  1_51 PM.csv,16,1637857351.4960938
