deploymentID,locationName,longitude,latitude,start_utc,end_utc,running_time(sec)
ef7fa094-11da-496f-bab5-02f465ba6d23,ARTIS Insects 0182,4.91974,52.36554,2022-07-01 11:00:21,2022-07-31 11:00:22,2592001.0
79964abc-1d4d-4ba9-8d13-16757b32fb1c,ARTIS Insects 0182,4.91974,52.36554,2022-09-01 11:00:22,2022-09-30 22:39:21,2547539.0
0725fcff-0402-41b1-a39b-b5a265f26a7a,ARTIS Insects 0182,4.91974,52.36554,2021-08-20 13:14:03,2021-08-31 17:18:31,965068.0
e87ab568-4244-45b9-b993-42d15dfaa237,ARTIS Insects 0182,4.91974,52.36554,2022-01-01 11:00:20,2022-01-31 11:00:18,2591998.0
29725a86-46d9-42d0-99da-3c6a4cc7ae1d,ARTIS Insects 0182,4.91974,52.36554,2021-10-01 11:00:18,2021-10-31 11:00:19,2592001.0
0fc98a36-3411-414e-88d4-ef45534371dc,ARTIS Insects 0182,4.91974,52.36554,2022-08-01 11:00:23,2022-08-31 11:00:23,2592000.0
93a2ee5b-b57d-4878-a0e7-1c9eff29ccda,ARTIS Insects 0182,4.91974,52.36554,2022-09-30 23:56:54,2022-10-03 11:00:26,212612.0
ce186eec-26d9-4207-bf59-0c7e469f4909,ARTIS Insects 0182,4.91974,52.36554,2021-09-01 05:18:27,2021-09-30 11:00:19,2526112.0
a972a796-c81d-413b-862d-525421b04775,ARTIS Insects 0182,4.91974,52.36554,2021-12-01 02:50:57,2021-12-31 11:00:19,2621362.0
185bb29a-c1d5-4d99-905c-00c00931da0d,ARTIS Insects 0182,4.91974,52.36554,2022-04-02 10:37:52,2022-04-30 11:00:22,2420550.0
b874db2f-e9cd-47ab-9949-56f3d1c7dea5,ARTIS Insects 0182,4.91974,52.36554,2022-05-10 11:00:24,2022-05-31 17:54:54,1839270.0
2a0ed377-acc8-4ce4-a567-524282122f38,ARTIS Insects 0182,4.91974,52.36554,2022-02-01 11:00:23,2022-02-28 11:00:22,2332799.0
e3cb2ac2-3b6a-4549-b88b-8d0bbbe1e2a9,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2021-08-21 00:04:17,2021-08-31 17:21:20,926223.0
7ae20f28-55f1-4b02-ab75-39998de298cf,ARTIS Insects Greenhouse 0184,4.91953,52.36568,2021-09-01 05:21:15,2021-09-30 18:30:18,2552943.0
