Box_1,Box_2,Box_3,Box_4,Score,Type,Accept
343.411987304688,35.9375,0.027191162109375,5,0.727059662342072,USV,1
560.457702636719,35.625,0.03204345703125,5,0.707985877990723,USV,1
857.736389160156,35.3125,0.0272216796875,5,0.707429766654968,USV,1
1162.08227539062,34.6875,0.0321044921875,6.5625,0.722277104854584,USV,1
1336.66833496094,35.9375,0.0272216796875,6.25,0.717698335647583,USV,1
1386.2177734375,36.875,0.02880859375,4.6875,0.732184946537018,USV,1
1586.75122070312,37.1875,0.0240478515625,5.3125,0.715336918830872,USV,1
1858.07287597656,35.3125,0.02880859375,5,0.740017175674438,USV,1
1935.92810058594,35.3125,0.02880859375,5.625,0.716152369976044,USV,1
1940.65454101562,36.5625,0.0224609375,5.625,0.719072163105011,USV,1
2068.04809570312,35.3125,0.03369140625,5.3125,0.712232351303101,USV,1
2075.12963867188,34.375,0.044921875,8.125,0.770358920097351,USV,1
2190.73754882812,35.9375,0.025634765625,5,0.733248829841614,USV,1
2230.84204101562,35.625,0.0302734375,5.625,0.720004439353943,USV,1
2249.72387695312,35.9375,0.02392578125,4.6875,0.717757523059845,USV,1
2495.08349609375,35.9375,0.030517578125,5.625,0.703536748886108,USV,1
2570.58032226562,35,0.027099609375,6.25,0.74174827337265,USV,1
2669.67260742188,35,0.030517578125,5.625,0.719915509223938,USV,1
2759.328125,35.625,0.02392578125,5.3125,0.719472050666809,USV,1
2808.86938476562,35.9375,0.025634765625,5,0.81262344121933,USV,1
2886.72631835938,35.625,0.027099609375,5.3125,0.706799566745758,USV,1
2912.68505859375,35.625,0.025634765625,5,0.789351463317871,USV,1
2948.06787109375,36.25,0.027099609375,6.25,0.737544119358063,USV,1
2988.18041992188,35.9375,0.030517578125,5.9375,0.703446507453918,USV,1
3089.62646484375,35.9375,0.027099609375,5.625,0.751370668411255,USV,1
3252.41870117188,36.5625,0.02880859375,5.3125,0.771974623203278,USV,1
3273.65576171875,34.6875,0.02880859375,5.9375,0.724853932857513,USV,1
3313.76342773438,35.625,0.027099609375,5.9375,0.705040156841278,USV,1
3511.94482421875,35.625,0.02392578125,4.6875,0.71031391620636,USV,1
3580.36157226562,35.3125,0.0224609375,4.0625,0.731455266475677,USV,1
3582.32495117188,35,0.025634765625,5.9375,0.734264373779297,USV,1
3662.94189453125,35.9375,0.025634765625,5,0.722849309444427,USV,1
3709.68627929688,28.75,0.04638671875,5.625,0.72404557466507,USV,1
4082.89233398438,36.5625,0.02880859375,5.625,0.735449016094208,USV,1
4184.34130859375,35.625,0.02392578125,4.0625,0.70474100112915,USV,1
4217.3740234375,35.625,0.0224609375,5.3125,0.720826864242554,USV,1
4271.63232421875,35.9375,0.0322265625,6.25,0.727723896503448,USV,1
4441.5029296875,35.9375,0.02734375,5.3125,0.72795706987381,USV,1
4595.19091796875,35,0.052734375,5.3125,0.703284680843353,USV,1
4597.216796875,36.5625,0.02880859375,5.3125,0.778130948543549,USV,1
4785.96630859375,35.3125,0.025390625,5.3125,0.803545713424683,USV,1
5071.43359375,36.25,0.02734375,5,0.716082334518433,USV,1
5125.6962890625,35.9375,0.025390625,4.375,0.733100891113281,USV,1
5201.19677734375,35.9375,0.025390625,5,0.716575741767883,USV,1
5548.001953125,35.625,0.0478515625,5.625,0.708199918270111,USV,1
5578.6728515625,34.6875,0.04638671875,6.5625,0.724726021289825,USV,1
5689.5654296875,34.375,0.04150390625,6.875,0.714061081409454,USV,1
5694.29345703125,35.3125,0.02880859375,5.3125,0.752523899078369,USV,1
5800.45654296875,36.875,0.02392578125,4.6875,0.795627236366272,USV,1
5840.57177734375,35.3125,0.02880859375,5.3125,0.782375454902649,USV,1
5963.25341796875,36.5625,0.0224609375,5.3125,0.738750219345093,USV,1
6404.43798828125,36.25,0.025390625,5,0.716360926628113,USV,1
6748.89453125,34.6875,0.0302734375,6.25,0.701023936271667,USV,1
6772.490234375,34.6875,0.02978515625,6.875,0.754122614860535,USV,1
6916.392578125,35.9375,0.044921875,5.625,0.704639077186584,USV,1
7072.11767578125,35.9375,0.02734375,5,0.720429599285126,USV,1
7076.83740234375,36.25,0.02734375,5,0.771896958351135,USV,1
7362.3115234375,35.625,0.02734375,5.3125,0.728181302547455,USV,1
7473.19921875,35.625,0.02734375,5.625,0.721075892448425,USV,1
7482.6357421875,36.5625,0.02392578125,4.6875,0.783483564853668,USV,1
7499.14990234375,35.3125,0.02734375,5.625,0.775124609470367,USV,1
7503.87451171875,35,0.025390625,5,0.710905194282532,USV,1
7511.52587890625,31.875,0.02587890625,37.5,0.701186895370483,USV,1
7659.1884765625,35,0.0224609375,5,0.71911495923996,USV,1
7711.4912109375,35.3125,0.025390625,6.875,0.726256489753723,USV,1
7761.0341796875,36.25,0.0302734375,5.9375,0.728265047073364,USV,1
7786.98974609375,36.5625,0.025390625,5,0.70976185798645,USV,1
7907.30810546875,36.875,0.03369140625,5,0.752861857414246,USV,1
7919.103515625,35.9375,0.02734375,5.625,0.721347510814667,USV,1
7956.85595703125,34.6875,0.025390625,4.6875,0.744371235370636,USV,1
8091.333984375,35.9375,0.025390625,4.6875,0.749455034732819,USV,1
8100.77099609375,35.9375,0.02880859375,5.625,0.730383515357971,USV,1
8110.2158203125,35.3125,0.0224609375,3.75,0.77518892288208,USV,1
8315.4716796875,35.625,0.02734375,5.3125,0.73046612739563,USV,1
8357.9384765625,36.25,0.0244140625,4.6875,0.703128695487976,USV,1
8365.009765625,36.5625,0.044921875,6.25,0.712466478347778,USV,1
8435.7939453125,36.875,0.02734375,4.375,0.740724205970764,USV,1
8478.2607421875,35.625,0.02734375,5,0.729620099067688,USV,1
8494.775390625,35.625,0.02734375,5,0.719735443592072,USV,1
8556.1201171875,35.3125,0.0302734375,5.625,0.735774636268616,USV,1
8586.1064453125,32.5,0.048828125,29.6875,0.702853441238403,USV,1
