Box_1,Box_2,Box_3,Box_4,Score,Type,Accept
125.75666809082,27.8125,0.0416030883789062,6.875,0.723207652568817,USV,1
132.838348388672,28.4375,0.0303955078125,5.9375,0.726661026477814,USV,1
139.91682434082,29.0625,0.0287933349609375,5,0.722156405448914,USV,1
276.758422851562,28.4375,0.02880859375,7.5,0.736977159976959,USV,1
526.84130859375,48.125,0.0303955078125,5,0.748199105262756,USV,1
621.215209960938,37.1875,0.0272216796875,5.3125,0.710298180580139,USV,1
734.453369140625,27.5,0.04638671875,6.5625,0.736075103282928,USV,1
807.596618652344,27.5,0.02557373046875,6.5625,0.748045265674591,USV,1
835.912109375,28.4375,0.0303955078125,5.625,0.760318517684937,USV,1
901.96728515625,28.4375,0.02557373046875,5.625,0.706795692443848,USV,1
937.351745605469,27.8125,0.0416259765625,6.25,0.713049292564392,USV,1
1182.72583007812,28.4375,0.0272216796875,6.5625,0.708766102790833,USV,1
1258.23706054688,28.75,0.03515625,6.5625,0.740833044052124,USV,1
1291.25024414062,27.8125,0.0303955078125,7.5,0.727653682231903,USV,1
1425.7333984375,28.75,0.031982421875,5.625,0.711840271949768,USV,1
1439.87915039062,28.4375,0.0416259765625,6.25,0.714302718639374,USV,1
1461.12097167969,28.4375,0.031982421875,5.625,0.704758882522583,USV,1
1560.22302246094,27.1875,0.0416259765625,7.5,0.777363955974579,USV,1
1638.06384277344,27.8125,0.04638671875,6.875,0.798805415630341,USV,1
1642.78393554688,27.1875,0.0400390625,6.5625,0.787204146385193,USV,1
1791.42407226562,28.4375,0.0335693359375,6.5625,0.735927104949951,USV,1
1888.15478515625,28.125,0.0272216796875,5.3125,0.717995285987854,USV,1
1904.67016601562,28.75,0.031982421875,5.9375,0.739701926708221,USV,1
2013.208984375,28.4375,0.031982421875,7.8125,0.701217710971832,USV,1
2047.92468261719,36.25,0.0479736328125,36.5625,0.728239834308624,USV,1
2091.0595703125,29.375,0.027099609375,5.9375,0.807847380638123,USV,1
2138.24096679688,27.8125,0.025634765625,5.625,0.706425786018372,USV,1
2296.31469726562,27.8125,0.027099609375,5.625,0.754328787326813,USV,1
2376.533203125,27.8125,0.02392578125,6.25,0.706833362579346,USV,1
2486.7216796875,28.125,0.05908203125,5,0.83845716714859,USV,1
2503.931640625,28.4375,0.02880859375,5.625,0.763276100158691,USV,1
2709.16748046875,28.75,0.048095703125,5.9375,0.705740034580231,USV,1
2815.35913085938,28.75,0.02880859375,5.3125,0.718783378601074,USV,1
3027.48486328125,30.625,0.030517578125,7.1875,0.713759899139404,USV,1
3028.12963867188,29.6875,0.054443359375,5.3125,0.715023696422577,USV,1
3028.31372070312,30.3125,0.048095703125,6.25,0.715290367603302,USV,1
3030.03369140625,29.375,0.052978515625,5.3125,0.73760724067688,USV,1
3103.19458007812,29.375,0.025634765625,5.3125,0.7759650349617,USV,1
3124.4267578125,28.75,0.02880859375,5,0.713277816772461,USV,1
3138.57739257812,27.8125,0.044921875,6.875,0.714902639389038,USV,1
3308.45288085938,27.5,0.02880859375,6.5625,0.706403017044067,USV,1
3313.16650390625,28.4375,0.030517578125,5.625,0.735395908355713,USV,1
3353.27416992188,28.4375,0.027099609375,5.3125,0.714398801326752,USV,1
3388.66186523438,28.4375,0.038330078125,5.9375,0.833050549030304,USV,1
3398.10522460938,27.8125,0.031982421875,6.5625,0.748336553573608,USV,1
3424.060546875,28.75,0.025634765625,5,0.700519442558289,USV,1
3508.99291992188,28.125,0.02880859375,5.625,0.739317715167999,USV,1
3523.15942382812,28.4375,0.030517578125,5.9375,0.709481835365295,USV,1
3591.14892578125,37.1875,0.048095703125,4.6875,0.746559381484985,USV,1
3592.68017578125,37.1875,0.0625,4.6875,0.801422655582428,USV,1
3596.69775390625,35,0.078369140625,5.625,0.739567518234253,USV,1
3599.0498046875,32.5,0.04638671875,6.25,0.705150783061981,USV,1
3601.26440429688,29.6875,0.094482421875,7.8125,0.828997135162354,USV,1
3601.95068359375,33.125,0.0751953125,8.75,0.760456383228302,USV,1
3603.19067382812,32.1875,0.05908203125,7.8125,0.885658919811249,USV,1
3603.77807617188,32.1875,0.0576171875,5,0.87812465429306,USV,1
3605.01318359375,32.1875,0.055908203125,5,0.884561598300934,USV,1
3605.30444335938,33.75,0.054443359375,7.1875,0.753949522972107,USV,1
3617.5205078125,28.75,0.02880859375,5.9375,0.785977244377136,USV,1
3632.18139648438,33.125,0.048095703125,4.6875,0.801593661308289,USV,1
3636.15600585938,33.125,0.04150390625,5.3125,0.764430701732635,USV,1
3660.70971679688,49.0625,0.0224609375,10.3125,0.711058378219604,USV,1
3719.59057617188,31.875,0.0625,8.125,0.783171653747559,USV,1
3720.23681640625,30.3125,0.04638671875,5.9375,0.743404626846313,USV,1
3721.06420898438,32.1875,0.05908203125,7.1875,0.760464787483215,USV,1
3742.5634765625,29.0625,0.025634765625,5,0.747753322124481,USV,1
3748.4580078125,31.875,0.05908203125,4.6875,0.817492842674255,USV,1
3748.60693359375,30.3125,0.12646484375,6.25,0.740570962429047,USV,1
3797.74169921875,28.4375,0.100830078125,7.8125,0.795111060142517,USV,1
3798.02661132812,29.6875,0.0625,10,0.736819624900818,USV,1
3799.08740234375,31.875,0.043212890625,5.625,0.765934765338898,USV,1
3800.5546875,31.25,0.055908203125,6.25,0.707436800003052,USV,1
3811.09716796875,32.8125,0.031982421875,5.625,0.784121572971344,USV,1
3811.22509765625,33.4375,0.030517578125,5,0.712199807167053,USV,1
3813.21069335938,35.625,0.044921875,5.625,0.769065618515015,USV,1
3821.04296875,35,0.054443359375,6.25,0.837284803390503,USV,1
3821.4013671875,35,0.0576171875,5,0.882142782211304,USV,1
3821.4716796875,34.375,0.049560546875,5.3125,0.794516742229462,USV,1
3821.59643554688,29.6875,0.05126953125,8.4375,0.709097266197205,USV,1
3822.466796875,31.875,0.052978515625,5.625,0.774456739425659,USV,1
3832.38232421875,37.1875,0.0400390625,5.9375,0.734654545783997,USV,1
3832.78857421875,35.9375,0.05126953125,5,0.814355194568634,USV,1
3832.88134765625,36.875,0.027099609375,5.3125,0.764165222644806,USV,1
3834.70874023438,35.9375,0.05908203125,5.3125,0.784016788005829,USV,1
3835.88623046875,31.875,0.054443359375,5,0.727715969085693,USV,1
3835.9951171875,32.5,0.054443359375,5.625,0.810154855251312,USV,1
3839.1005859375,30.625,0.087890625,6.875,0.705340802669525,USV,1
3934.74658203125,35,0.05908203125,8.4375,0.867885053157806,USV,1
3935.95776367188,41.25,0.04150390625,7.1875,0.707387566566467,USV,1
3936.03295898438,30.9375,0.055908203125,9.0625,0.719699859619141,USV,1
3938.11791992188,49.375,0.0302734375,9.0625,0.711776852607727,USV,1
3953.8251953125,36.25,0.054443359375,5,0.830463051795959,USV,1
3978.48315429688,27.5,0.04638671875,6.875,0.776507556438446,USV,1
3992.4833984375,36.875,0.060791015625,5.625,0.776967287063599,USV,1
3993.275390625,35.625,0.113525390625,5.9375,0.810275673866272,USV,1
4008.75219726562,30.3125,0.04638671875,5.9375,0.725838184356689,USV,1
4009.07397460938,30.3125,0.055908203125,8.75,0.920802056789398,USV,1
4009.400390625,31.875,0.052734375,7.8125,0.785838186740875,USV,1
